Name,Style,Brewery,ABV,Min IBU,Max IBU,Astringency,Body,Alcohol,Bitter,Sweet,Sour,Salty,Fruits,Hoppy,Spices,Malty,review_aroma,review_appearance,review_palate,review_taste,review_overall,number_of_reviews
Oud Beersel Oude Kriek Vieille,56,Brouwerij Oud Beersel,-0.01047967240441432,-0.4667977422997758,-0.8423994376179228,1.103292108315177,-0.15917094203439544,-0.6380189377387777,-1.2550609410010949,-0.853977226519886,1.9246783507905791,-0.4770412759298846,1.3152165860627092,-0.9515025512912184,-0.1408519092243195,-1.6873611797639732,1.0372141257149365,1.3357527876811748,0.9869369414019552,0.9450537648313585,0.8441072051916378,0.0434410974586139
Framboos,56,Brouwerij Drie Fonteinen,-0.5995006407045705,-0.4667977422997758,-0.8423994376179228,0.9111513010002583,-1.0071582952420282,-0.7534349137445985,-1.2550609410010949,1.1299212243774002,1.729008664006788,-0.4770412759298846,1.7177981275005878,-1.0830863239565884,-0.7723546492067652,-1.6873611797639732,2.109216171667276,1.8485221333237059,1.8662682578663654,2.0527980982443608,2.144165288132673,-0.617226565793911
Oude Kriek,56,Hanssens Artisanaal bvba,-0.20681999517113306,-0.4667977422997758,-0.8423994376179228,1.2954329156300959,-0.46752997956444364,-0.4648949737300464,-1.4101771527507203,-0.6497523859863419,3.4620830326632235,-0.4770412759298846,1.6248946948610774,-1.1488782102892734,-0.5618537358792833,-1.6873611797639732,0.7453157421309669,0.37465642549862715,0.49665852843222924,0.822195991607435,0.39553977999900647,0.05726259668983827
Coolship Red,56,Allagash Brewing Company,-0.1282838660644455,-0.4667977422997758,-0.8423994376179228,2.2561369522046895,-1.08424805462454,-0.5803109497358673,-1.3326190468759076,0.45889674833861216,2.232159287165108,-0.008068041259576799,1.3771522078223828,-1.0172944376239035,-0.6460541012102761,-1.6372397556829406,1.3922770274573149,1.1401746698836805,1.3105482576739844,1.3179090380936054,1.5331395649510786,-0.5674691685615033
Cassis,56,Brouwerij Lindemans,-1.1885216090047268,-0.4667977422997758,-0.8423994376179228,0.9111513010002583,-0.930068535859516,-0.5226029617329568,-1.2550609410010949,1.9468205865115766,2.3719233491535303,-0.4770412759298846,2.2442509124578134,-1.0172944376239035,-0.7723546492067652,-1.662300467723457,0.5539697858016283,0.7591683552422431,0.36563753542687183,0.4312585280571577,0.07569050882013342,0.17612749007836787
Boon Kriek,56,Brouwerij Boon,-0.5995006407045705,-0.4667977422997758,-0.8423994376179228,-0.2416935428892542,-0.46752997956444364,-0.29177100972131514,-1.3326190468759076,-0.18295275048109805,1.1979052284507836,-0.4770412759298846,1.7487659383804246,-1.3462538692873285,-0.6039539185447798,-1.3866326352777774,0.0833464241861769,0.4520948185089428,-0.14905476859130576,-0.367318957602503,-0.14359341329253333,-0.18599578977971065
Boon Oude Kriek Mariage Parfait,56,Brouwerij Boon,0.5785412958957419,-0.4667977422997758,-0.8423994376179228,1.6797145302599332,-0.19771582172565147,-0.3494789977242255,-1.0999447292514692,0.3130218622432235,2.12034803757437,-0.4770412759298846,2.0274762362989556,-1.0830863239565884,-0.35135282255180145,-1.5620576195613916,0.9371426869245714,1.1375690111337566,0.9836537476408198,0.9432606355245906,0.9821788618886751,-0.4568971747117083
Oudbeitje,56,Hanssens Artisanaal bvba,-0.20681999517113306,-0.4667977422997758,-0.8423994376179228,2.7364889704919864,-0.31335046079941953,-0.29177100972131514,-1.0611656763140629,0.3421968394623012,4.328620216991442,2.8057713667622703,2.4919933994965078,-0.8857106649585333,-0.4776533705482906,-1.361571923237261,0.42385048088417615,-0.6939413344530976,-0.36795287666708487,0.22807444100251656,-0.36769703438110823,-0.10306679439236442
Boon Framboise,56,Brouwerij Boon,-0.4031603179378518,-0.4667977422997758,-0.8423994376179228,0.7190104936853395,-0.5446197389469557,-0.5803109497358673,-1.371398099813314,1.5675458826635662,1.7010558516091037,-0.008068041259576799,1.7177981275005878,-0.9515025512912184,-0.5618537358792833,-1.3365112111967448,0.3038537968282976,-0.09829914862629088,0.1563600519944235,0.0868130860082579,-0.05214294566184838,-0.21363878824215937
Peach,56,Upland Brewing Company,-0.20681999517113306,-0.4667977422997758,-0.8423994376179228,4.177545025353877,-0.19771582172565147,-0.3494789977242255,-1.4101771527507203,0.3421968394623012,4.244761779798388,1.3988516627513465,3.3590921041319386,-0.9843984944575609,-0.4776533705482906,-0.9104791065079673,0.5315938844351277,-0.22782344523044998,0.06017825724112694,0.2645680518775223,0.4135984559376966,-0.4237255765567698
Blackberry,56,Upland Brewing Company,-0.20681999517113306,-0.4667977422997758,-0.8423994376179228,3.889333814381499,-0.6987992577119798,-0.3494789977242255,-1.371398099813314,1.3049710876918665,5.195157401319659,-0.4770412759298846,2.430057777736834,-1.1817741534556159,-0.5618537358792833,-1.8126647399665547,0.7037301155284372,0.6266218911631501,0.8183381619835901,0.8209848944363061,0.7773990595806681,-0.45136857501921857
Strawberry Lambic,56,Upland Brewing Company,0.1662266180856326,-0.4667977422997758,-0.8423994376179228,3.312911392436743,-0.5446197389469557,-0.6380189377387777,-1.2162818880636883,0.19632195336691252,5.418779900501135,-0.008068041259576799,3.297156482372265,-0.9843984944575609,-0.7723546492067652,-1.5620576195613916,0.2853417036210158,-0.2806903026836901,0.4279337474484377,0.28330086394680487,0.4491867890110889,-0.40990407732554546
Persimmon Lambic,56,Upland Brewing Company,0.1662266180856326,-0.4667977422997758,-0.8423994376179228,3.6011226034091206,-0.6987992577119798,-0.695726925741688,-1.0223866233766565,0.3130218622432235,5.586496774887241,-0.4770412759298846,2.430057777736834,-1.2146700966219586,-0.6460541012102761,-1.587118331601908,0.951757183526799,0.414465238579038,0.907377843294414,1.063339548249062,1.208396307049355,-0.5038902720978712
Oud Beersel Framboise,56,Brouwerij Oud Beersel,-0.5995006407045705,-0.4667977422997758,-0.8423994376179228,2.063996144889771,-0.6602543780207238,-0.5226029617329568,-0.9448285175018438,2.617845062550365,2.5116874111419523,0.460905193410731,2.646832453895692,-0.5238552901287657,-0.35135282255180145,-1.3365112111967448,0.4176493072953077,0.1630104919463753,0.2590771139499828,0.16711196398073042,0.17967759653341184,-0.26063188562832224
Spontanframboos,56,Mikkeller ApS,0.4607371022357107,-0.4667977422997758,-0.8423994376179228,1.2954329156300959,-0.814433896785748,-0.17635503371549427,-1.1387237821888756,1.3341460649109442,2.930979597107219,1.3988516627513465,1.7797337492602614,-1.0172944376239035,-0.35135282255180145,-1.3866326352777774,-0.02740613859988537,1.2287174830090324,1.3105482576739844,0.338056957892598,0.005578633712865156,-0.6338123648713803
Cherry,56,Upland Brewing Company,-0.20681999517113306,-0.4667977422997758,-0.8423994376179228,3.5050521997516615,-0.6602543780207238,-0.6380189377387777,-1.2938399939385012,-0.0662528416047871,3.909328031026175,-0.4770412759298846,2.4919933994965078,-1.115982267122931,-0.4355531878827942,-0.9856612426295162,0.4735552722657217,0.06023448483119608,0.3539807527028369,0.277819571410161,0.1808729539160403,-0.4762472736354224
Mort Subite Kriek,56,Brouwerij Mort Subite,-0.7958409634712893,-0.4667977422997758,-0.8423994376179228,-0.14562313923179482,-1.0457031749332841,-0.6380189377387777,-1.371398099813314,0.28384688502414573,1.0301883540646768,-0.4770412759298846,0.9745706663845044,-1.1488782102892734,-0.7723546492067652,-1.7876040279260386,-0.22616170234566796,0.2246339494992619,-0.24546774286468306,-0.3282424566440867,-0.3658601010021541,-0.36843957963187235
St. Louis Premium Framboise,56,Brouwerij Van Honsebrouck N.V.,-0.7958409634712893,-0.4667977422997758,-0.8423994376179228,0.5268696863704208,-0.6987992577119798,-0.5226029617329568,-1.1387237821888756,2.9387698119602197,1.421527727632259,-0.4770412759298846,2.3681221559771606,-1.050190380790246,-0.6039539185447798,-1.4618147713993264,0.07331523088392766,-0.027643897709019247,-0.6570006318071485,-0.37034866023448504,-0.374682333737597,-0.5425904699452994
Coolship Cerise,56,Allagash Brewing Company,0.6178093604490855,-0.4667977422997758,-0.8423994376179228,3.1207705851218237,-0.5060748592556997,-0.06093905770967342,-1.3326190468759076,-0.41635256823371997,4.580195528570601,-0.4770412759298846,2.3681221559771606,-0.7541268922931633,0.1538493694341552,-1.43675405935881,1.3390383621523687,0.4539616701156906,1.0326882575777938,1.1954275280684794,1.131150557091711,-0.6227551654864008
Experimental Raspberry,56,Hanssens Artisanaal bvba,-0.20681999517113306,-0.4667977422997758,-0.8423994376179228,5.714671483873227,-0.5446197389469557,-0.11864704571258385,-1.2938399939385012,1.7717707231971103,5.810119274068717,1.8678248974216543,3.080381806213407,-0.8528147217921909,-0.4776533705482906,-1.3114504991562284,0.06487408209164361,-0.8963273865296487,-1.0711098386705067,-0.6907877263184595,-1.6184618205096901,-0.45136857501921857
Experimental Cassis,56,Hanssens Artisanaal bvba,-0.20681999517113306,-0.4667977422997758,-0.8423994376179228,4.177545025353877,-0.4289850998731876,-0.5803109497358673,-1.177502835126282,0.28384688502414573,4.160903342605335,-0.4770412759298846,1.8107015601400982,-1.1817741534556159,-0.6460541012102761,-1.8377254520070712,0.22103831608234265,-0.3489679829623548,-0.7439307999972423,0.13763213429580307,-0.3355034262286262,-0.462425774404198
Strawberry Lambicus,56,Brouwerij Timmermans-John Martin N.V.,-0.9921812862380079,-0.4667977422997758,-0.8423994376179228,0.334728879055502,-0.7373441374032359,-0.6380189377387777,-1.0999447292514692,0.254671907805068,0.6668017928947791,-0.4770412759298846,1.7177981275005878,-0.5238552901287657,-0.5618537358792833,-1.361571923237261,-0.8969617299876834,-0.7081720492243221,-1.3985867432638734,-1.8053694675471055,-1.9641722322001154,-0.5564119691765238
Framboise Lambicus,56,Brouwerij Timmermans-John Martin N.V.,-0.9921812862380079,-0.4667977422997758,-0.8423994376179228,0.334728879055502,-0.5060748592556997,-0.40718698572713596,-1.2162818880636883,3.7556691740943964,1.5892446020183657,-0.4770412759298846,2.5539290212561814,-1.050190380790246,-0.6881542838757725,-1.2112076509941632,-0.8822240049359338,-0.336552056207251,-1.0159401799314072,-1.376684182459165,-1.4156945408006838,-0.48177587332791216
Scarenbecca Kriek,56,Hanssens Artisanaal bvba,-0.20681999517113306,-0.4667977422997758,-0.8423994376179228,3.889333814381499,-0.4289850998731876,-0.29177100972131514,-1.2938399939385012,-0.299652659357409,3.8254695938331214,-0.4770412759298846,2.0584440471787926,-0.9515025512912184,-0.5197535532137869,-1.5369969075208754,1.0183720982718365,0.032350713222839535,-0.6150860065126385,0.7881049780330803,0.3589564413453472,-0.5260046708678301
Belle Vue Kriek,56,Brasserie Belle-Vue,-0.5209645115978829,-0.4667977422997758,-0.8423994376179228,-1.0102567721489293,-0.814433896785748,-0.8111429017475089,-1.2162818880636883,0.371371816681379,0.30341523172488133,-0.4770412759298846,0.72682817934581,-1.115982267122931,-0.7723546492067652,-1.8126647399665547,-0.09152070835300011,0.3389978243567233,-0.5269132484021145,-0.4679497662391469,-0.6570568132994951,-0.30209638332199534
Chez Monieux,56,Alpine Beer Company,-0.28535612427782064,-0.4667977422997758,-0.8423994376179228,1.7757849339173926,0.1491880954956528,-0.6380189377387777,-1.4101771527507203,-0.44552754545279766,2.8191683475164813,-0.4770412759298846,1.4390878295820564,-1.115982267122931,-0.4776533705482906,-1.6121790436424241,0.6570841722729396,0.07765099550503855,0.48263882426737575,0.6830040842065612,0.7291615492323438,-0.5094188717903609
Gueuze 100% Lambic,57,Brasserie Cantillon,-0.5995006407045705,-1.5997136657769633,-1.357575095358419,1.4875737229450146,-0.89152365616826,-0.4648949737300464,-0.8672704116270311,-0.1537777732620203,3.238460533481748,-0.008068041259576799,1.2223131534231988,-0.5238552901287657,-0.4776533705482906,-1.662300467723457,1.2663017760439617,0.9225488610651913,1.3092100839135217,1.3432911263791327,1.1487792645556714,0.502314871935263
Oude Geuze,57,Brouwerij Drie Fonteinen,-0.20681999517113306,-1.5997136657769633,-1.357575095358419,4.081474621696418,-0.5831646186382118,-0.4648949737300464,-1.0223866233766565,-0.2413027049192535,4.831770840149761,0.460905193410731,2.2752187233376504,-0.5567512332951082,-0.4355531878827942,-1.4116933473182938,1.324545106444027,1.1641536721950527,1.2248740166843262,1.2444201320785304,1.171013812330096,0.6819943619411798
Oude Gueuze Tilquin à L'Ancienne,57,Gueuzerie Tilquin,-0.04974773695775793,-1.5997136657769633,-1.357575095358419,3.5050521997516615,-0.3904402201819316,0.05447691829614743,-0.7509332528148119,0.45889674833861216,4.6081483409682855,-0.4770412759298846,2.337154345097324,-0.5896471764614507,-0.4776533705482906,-1.3866326352777774,1.0064427893358137,0.7288747831534632,0.957995043791936,1.0044621964539453,1.0282755344387315,-0.38778967855558644
Duck Duck Gooze,57,The Lost Abbey,0.18586065036230442,-1.5997136657769633,-1.357575095358419,1.3915033192875552,-0.89152365616826,-0.695726925741688,-1.2162818880636883,-0.299652659357409,2.903026784709535,-0.4770412759298846,0.8197316119853204,-1.0172944376239035,-0.7302544665412689,-1.662300467723457,1.5369750529755182,1.221907069511374,1.6708504312387145,1.7190016886030859,1.7805200134151284,-0.14176699223979267
Oude Gueuze,57,Hanssens Artisanaal bvba,-0.20681999517113306,-1.5997136657769633,-1.357575095358419,2.6404185668345272,-0.46752997956444364,-0.11864704571258385,-1.0999447292514692,0.5464216799958453,4.580195528570601,0.9298784280810388,2.430057777736834,-0.7870228354595058,-0.3934530052172978,-1.3114504991562284,1.1197831495618467,0.6563303676620327,0.9704365031562426,1.08365384157579,0.8082397302812465,0.36686417946926414
Lou Pepe - Gueuze,57,Brasserie Cantillon,-0.5995006407045705,-1.5997136657769633,-1.357575095358419,0.6229400900278802,-0.89152365616826,-0.8111429017475089,-1.2938399939385012,-0.7081023404244973,2.3160177243581614,-0.008068041259576799,0.4790856923071155,-1.1488782102892734,-0.6881542838757725,-1.7625433158855222,1.3856226911831044,0.8897611950635445,1.2671331883789554,1.325563642544135,1.4828917831476005,-0.29103918393701583
Girardin Gueuze 1882 (Black Label),57,Brouwerij Girardin,-0.5995006407045705,-1.5997136657769633,-1.357575095358419,1.6797145302599332,-0.5446197389469557,-0.7534349137445985,-0.9060494645644375,-0.3871775910146422,3.7975167814354367,-0.4770412759298846,1.841669371019935,-0.6225431196277933,-0.35135282255180145,-1.6121790436424241,1.2814986264479646,1.0462643484866019,1.281679715103991,1.3020021194236215,1.148205222874748,0.6322369647087721
Boon Oude Geuze Mariage Parfait,57,Brouwerij Boon,0.5785412958957419,-1.5997136657769633,-1.357575095358419,1.7757849339173926,-0.5831646186382118,-0.5803109497358673,-1.0999447292514692,0.6339466116530785,3.7975167814354367,-0.008068041259576799,1.996508425419119,-0.5896471764614507,-0.22505227455531226,-1.43675405935881,1.0626150867616462,0.8378488367717901,0.8399378869510661,0.7551564719842413,0.7965202754150275,-0.0311949983899977
St. Louis Gueuze Fond Tradition,57,Brouwerij Van Honsebrouck N.V.,-0.5995006407045705,-1.5997136657769633,-1.357575095358419,1.7757849339173926,-0.19771582172565147,-0.4648949737300464,-0.8672704116270311,0.254671907805068,4.049092093014597,-0.4770412759298846,2.430057777736834,-0.2935836879643681,-0.309252639886305,-1.5620576195613916,0.5191716617010161,0.25927855023325014,0.6009360521483288,0.4121749289431628,0.3547940763726922,-0.1058310942386093
Oud Beersel Oude Geuze Vieille,57,Brouwerij Oud Beersel,-0.20681999517113306,-1.5997136657769633,-1.357575095358419,2.352207355862149,-0.31335046079941953,-0.06093905770967342,-0.9448285175018438,0.1671469761478348,4.188856155003019,-0.4770412759298846,1.50102345134173,-0.6554390627941358,-0.4776533705482906,-1.5369969075208754,0.8327105510656249,0.7746957013419256,0.7717199226074507,0.5591938947606824,0.6641575195133679,0.26458508515820384
Coolship Resurgam,57,Allagash Brewing Company,-0.08901580151110189,-1.5997136657769633,-1.357575095358419,2.928629777806905,-0.7373441374032359,-0.23406302171840468,-0.55703798812778,0.28384688502414573,4.244761779798388,-0.4770412759298846,2.739735886535202,-0.6225431196277933,-0.309252639886305,-1.43675405935881,1.380445108747527,1.4353182067077224,1.1253089985698583,1.236254044842134,1.6939365187811342,-0.6365766647176251
Oude Geuze Boon,57,Brouwerij Boon,0.18586065036230442,-1.5997136657769633,-1.357575095358419,1.583644126602474,-0.8529787764770039,-0.6380189377387777,-0.6345960940025929,-0.2413027049192535,3.1266492838910103,0.460905193410731,1.686830316620751,-0.6883350059604783,-0.309252639886305,-1.4116933473182938,0.45246531939665685,0.6853273084223536,0.45793595881882415,0.1937639405621975,0.1674763968839852,-0.24128178670460812
Gueuze Tilquin (Draught Version),57,Gueuzerie Tilquin,-0.678036769811258,-1.5997136657769633,-1.357575095358419,1.3915033192875552,-0.6602543780207238,-0.06093905770967342,-1.0611656763140629,-0.853977226519886,2.87507397231185,-0.008068041259576799,0.72682817934581,-0.9186066081248758,-0.5618537358792833,-1.7876040279260386,1.0133753833992665,0.17337362569963624,0.7848682578120022,0.7948796753155901,0.720469882840011,-0.5425904699452994
Doesjel,57,Brouwerij Drie Fonteinen,-0.20681999517113306,-1.5997136657769633,-1.357575095358419,3.0247001814643646,-0.19771582172565147,-0.7534349137445985,-0.8672704116270311,-0.1537777732620203,3.545941469856277,-0.4770412759298846,1.2842487751828724,-0.4909593469624232,-0.5618537358792833,-1.1861469389536468,0.891444807708142,-0.12894972819365244,0.26967580579365164,0.5363594218836777,0.35397015772477874,-0.2965677836295056
Sour Reserve,57,Upland Brewing Company,-0.20681999517113306,-1.5997136657769633,-1.357575095358419,6.195023502160523,-0.2362607014169075,-0.695726925741688,-1.177502835126282,0.45889674833861216,7.012090207169148,3.274744601432578,3.1732852388529174,-0.8528147217921909,-0.1408519092243195,-0.9355398185484836,1.2530388172752072,-0.34463182962875394,1.0968094540799909,1.1106330887520455,0.9146940716505714,-0.6089336662551764
Gueuze,57,Brouwerij Lindemans,-0.5995006407045705,-1.5997136657769633,-1.357575095358419,1.3915033192875552,-0.5446197389469557,-0.5803109497358673,-1.0999447292514692,2.121870449826043,4.188856155003019,-0.4770412759298846,1.8107015601400982,-0.5567512332951082,-0.6460541012102761,-1.286389787115712,0.004007178250135236,-0.01801709188033154,-0.056396238639228775,-0.1659475968962339,-0.2208301586747899,-0.16388139100975166
Mort Subite Gueuze,57,Brouwerij Mort Subite,-0.7958409634712893,-1.5997136657769633,-1.357575095358419,-0.43383435020417294,-1.0071582952420282,-0.6380189377387777,-1.2938399939385012,0.808996474967545,1.729008664006788,-0.4770412759298846,0.6648925575861363,-1.050190380790246,-0.5618537358792833,-1.5369969075208754,-0.2758505932821134,-0.022159866163034763,-0.5586915408931153,-0.6640652003872177,-0.4958118818439351,-0.3407965811694236
Oude Geuze De Cam,57,De Cam Geuzestekerij,-0.4031603179378518,-1.5997136657769633,-1.357575095358419,4.465756236326255,0.34191249395193296,-0.4648949737300464,-0.9836075704392502,0.10879702170967932,5.474685525296503,-0.008068041259576799,2.3681221559771606,-0.09620802896631306,-0.35135282255180145,-1.4116933473182938,1.2680548001162009,0.9630865644143728,1.0525363531046654,1.3704016737341345,1.2718470475140669,-0.4900687728666468
Belle Vue Gueuze,57,Brasserie Belle-Vue,-0.4031603179378518,-1.5997136657769633,-1.357575095358419,0.6229400900278802,-0.31335046079941953,-0.7534349137445985,-1.0223866233766565,0.9548713610629337,1.8967255383928947,0.9298784280810388,0.16940758350874746,-0.7541268922931633,-0.6039539185447798,-0.8603576824269346,-0.97876753246981,-0.902805584734737,-1.0343189517777698,-1.4483799591674726,-1.2984369601107693,-0.5315332705603198
De Troch Oude Gueuze,57,Brouwerij De Troch,-0.4031603179378518,-1.5997136657769633,-1.357575095358419,3.312911392436743,-0.89152365616826,-0.695726925741688,-0.8672704116270311,-0.27047768213833123,4.664053965763655,2.8057713667622703,1.7797337492602614,-1.0830863239565884,-0.1829520918898159,-1.1360255148726142,2.208593953540167,1.2287174830090324,1.3105482576739844,2.0527980982443608,2.256722480470557,-0.63934096456387
Girardin Gueuze 1882 (White Label),57,Brouwerij Girardin,-0.5995006407045705,-1.5997136657769633,-1.357575095358419,1.6797145302599332,-0.6217094983294678,-0.7534349137445985,-0.8672704116270311,0.7214715433103118,3.62979990704933,-0.4770412759298846,1.531991262221567,-0.4580634037960807,-0.1829520918898159,-1.43675405935881,0.46146894643434067,0.6489001495140612,0.6831225944167797,0.6146280463459745,0.5683645954022881,-0.5591762690227686
Brabantiae,57,Brasserie Cantillon,-0.5995006407045705,-1.5997136657769633,-1.357575095358419,2.448277759519608,-0.3904402201819316,-0.695726925741688,-0.7121541998774056,-0.853977226519886,3.7975167814354367,-0.4770412759298846,1.2842487751828724,-0.9843984944575609,-0.6881542838757725,-1.7124218918044896,0.9072180492470073,0.8450286538410348,1.2311603213265025,1.1895954484871225,0.9435559869098532,-0.5868192674852174
Mort Subite Oude Gueuze,57,Brouwerij Mort Subite,0.18586065036230442,-1.5997136657769633,-1.357575095358419,0.9111513010002583,-0.31335046079941953,-0.40718698572713596,-1.0611656763140629,0.692296566091234,3.5179886574585923,-0.008068041259576799,1.6558625057409142,-1.1488782102892734,-0.4776533705482906,-1.0608433787510652,0.2592609985462941,0.32284819438812495,0.24185646258402094,0.2815273316816412,-0.2108778517282736,-0.6089336662551764
Reuss,57,Brouwerij Kerkom,-0.28535612427782064,-1.5997136657769633,-1.357575095358419,-0.14562313923179482,-1.5082417312283565,-0.5803109497358673,-0.8284913586896246,-1.2332519303678966,1.1699524160530992,0.460905193410731,-0.6357554993670095,-0.6554390627941358,-0.7723546492067652,-1.43675405935881,-0.7727395026465694,-1.2505011182496615,-0.3566117429031589,-0.3968321022581575,0.005578633712865156,-0.63934096456387
Chapeau Gueuze Lambic,57,Brouwerij De Troch,-0.4031603179378518,-1.5997136657769633,-1.357575095358419,-1.0102567721489293,-1.1613378140070523,-0.6380189377387777,-1.371398099813314,0.3130218622432235,1.0022355416669924,-0.4770412759298846,0.4171500705474419,-1.247566039788301,-0.7723546492067652,-1.6372397556829406,-1.7213461444029772,-1.6449224847425086,-1.7711725517128563,-2.1783815171421854,-2.706025431179879,-0.6144622659476661
Iris,58,Brasserie Cantillon,-0.01047967240441432,-1.5997136657769633,-1.357575095358419,5.042178658271012,-0.46752997956444364,-0.06093905770967342,2.079937611615853,0.02127209005244611,4.412478654184495,1.3988516627513465,2.615864643015855,1.9433404473469227,-0.05665154389332674,-0.4844470018191897,1.111129332316355,0.7063337276308195,1.028922698856491,1.0264755532877408,0.7788375404987454,0.3751570790079988
Bruocsella (1900) Grand Cru,58,Brasserie Cantillon,-0.5995006407045705,-1.5997136657769633,-1.357575095358419,1.1993625119726363,-0.89152365616826,-0.6380189377387777,-0.9060494645644375,-0.5330524771100309,2.483734598744268,-0.4770412759298846,0.6029569358264627,-0.8199187786258483,-0.5197535532137869,-1.6121790436424241,0.81198829598949,-0.02364491810518931,-0.004427527101238472,0.4580182883674471,0.31360489740856673,0.026855298381144654
50 Degrees North-4 Degrees East,58,Brasserie Cantillon,0.18586065036230442,-1.5997136657769633,-1.357575095358419,0.4307992827129614,-0.31335046079941953,0.6892647863281621,-0.7509332528148119,0.10879702170967932,2.036489600381317,-0.4770412759298846,0.8506994228651572,-0.5238552901287657,-0.5618537358792833,-1.511936195480359,1.3352739317750235,0.7779509153653796,1.1253089985698583,1.1620243706544262,1.0970412255256394,-0.462425774404198
Oude Lambiek De Cam,58,De Cam Geuzestekerij,-0.678036769811258,-1.5997136657769633,-1.357575095358419,3.69719300706658,-0.5060748592556997,-0.3494789977242255,-0.7897123057522183,0.07962204449060158,5.027440526933552,0.460905193410731,1.7177981275005878,-0.5896471764614507,-0.4776533705482906,-1.361571923237261,1.3700939189876473,0.5314372514050247,1.1542531190598768,1.2719774919821036,1.4477176605420117,-0.4679543740966878
Lambic,58,Brasserie Cantillon,-0.5995006407045705,-1.5997136657769633,-1.357575095358419,1.583644126602474,-0.12062606234313941,-0.8688508897504194,-1.0611656763140629,-1.174901975929741,2.0644424127790013,-0.4770412759298846,-0.14027052528962058,-0.8857106649585333,-0.26715245722080866,-1.5369969075208754,0.8708159677469667,0.46588175315054275,0.8403246680712008,0.9975718766259712,0.8714023243335752,-0.572997768253993
Tuverbol,58,Café-Brouwerij Loterbol,1.7565832324960542,-1.5997136657769633,-1.357575095358419,1.583644126602474,-0.12062606234313941,1.3240526543601767,-0.6733751469399992,-0.299652659357409,3.4620830326632235,-0.4770412759298846,1.6248946948610774,-0.35937557429705314,-0.1408519092243195,-1.286389787115712,1.0419842592448347,0.4202765269803892,0.4165637162445016,0.34870795000438265,0.20133134919537365,-0.5177117713290955
Divina,58,Panil,-0.4031603179378518,-1.5997136657769633,-1.357575095358419,0.5268696863704208,-0.930068535859516,-0.8688508897504194,-1.2938399939385012,-0.5622274543291086,1.6451502268137346,-0.008068041259576799,0.6029569358264627,-1.1817741534556159,-0.3934530052172978,-1.5620576195613916,-0.02740613859988537,-0.3207941427776512,0.7548282574816033,0.09309393784234617,0.28697161455757664,-0.6338123648713803
Lambiek Oud Beersel,58,Brouwerij Oud Beersel,-0.3638922533845082,-1.5997136657769633,-1.357575095358419,-0.14562313923179482,-0.6217094983294678,-0.9842668657562402,-1.0999447292514692,-1.174901975929741,1.5053861648253124,0.460905193410731,0.014568529109563444,-1.050190380790246,-0.6881542838757725,-1.6372397556829406,1.380445108747527,0.1957089060783765,1.1253089985698583,1.236254044842134,0.9435559869098532,-0.6365766647176251
Boon Oude Lambic,58,Brouwerij Boon,-0.01047967240441432,-1.5997136657769633,-1.357575095358419,-0.2416935428892542,-1.122792934315796,-0.8688508897504194,-1.2162818880636883,-1.1165520214915856,0.41522648131561907,-0.4770412759298846,-0.41898082320815183,-1.115982267122931,-0.5618537358792833,-1.7625433158855222,1.711705044175711,0.6089128326943589,0.7548282574816033,1.562872058143857,1.6939365187811342,-0.6421052644101148
Lambiek (1 Year Old),58,Brouwerij Drie Fonteinen,-0.5995006407045705,-1.5997136657769633,-1.357575095358419,-0.04955273557433545,-0.9686134155507721,-0.8688508897504194,-1.4101771527507203,-1.525001702558674,0.1636511697364591,-0.4770412759298846,-0.8215623646460303,-1.2804619829546435,-0.5197535532137869,-1.8377254520070712,0.6275828839461532,0.3835295488725326,1.0579490659065396,0.6720983305539225,0.8753395749215549,-0.6144622659476661
Jonge Lambik,58,Brouwerij Drie Fonteinen,-0.5995006407045705,-1.5997136657769633,-1.357575095358419,-1.0102567721489293,-1.2384275733895642,-0.9842668657562402,-1.3326190468759076,-1.5541766797777516,-0.00406570464964758,-0.4770412759298846,-0.7596267428863567,-1.2146700966219586,-0.6881542838757725,-1.8126647399665547,2.705482862904623,0.6089128326943589,1.8662682578663654,0.5830199779428499,1.6939365187811342,-0.6421052644101148
Oude Lambik,58,Brouwerij Drie Fonteinen,-0.5995006407045705,-1.5997136657769633,-1.357575095358419,-1.0102567721489293,-1.5082417312283565,-0.8688508897504194,-1.371398099813314,-1.5541766797777516,-0.31154664102417645,-0.4770412759298846,-0.9144657972855407,-1.313357926120986,-0.6881542838757725,-1.8627861640475876,2.705482862904623,1.8485221333237059,2.9777082582511274,1.562872058143857,1.6939365187811342,-0.6421052644101148
Lambik (1 Year Old Unblended),58,Brouwerij Girardin,-0.5995006407045705,-1.5997136657769633,-1.357575095358419,-0.2416935428892542,-1.3155173327720764,-0.8111429017475089,-1.371398099813314,-0.9998521126152746,0.6388489804970946,-0.4770412759298846,-0.233173957929131,-1.2146700966219586,-0.5197535532137869,-1.7124218918044896,0.7179272254467987,0.6089128326943589,0.47696825738541276,1.3179090380936054,0.5683645954022881,-0.6338123648713803
